schema,hfsql_table,pg_table,hfsql_column,pg_column,pg_type,pk
ticket_bo,TK_DemandeEnvoiTablette,pgt_tk_demande_envoi_tablette,dateEnvoi,date_envoi,date,
ticket_bo,TK_DemandeEnvoiTablette,pgt_tk_demande_envoi_tablette,ModifDate,modif_date,timestamp,
ticket_bo,TK_DemandeEnvoiTablette,pgt_tk_demande_envoi_tablette,ModifOP,modif_op,bigint,
ticket_bo,TK_DemandeEnvoiTablette,pgt_tk_demande_envoi_tablette,ModifELEM,modif_elem,varchar(5),
ticket_bo,TK_DemandeFacturation,pgt_tk_demande_facturation,IDCommande,id_commande,bigint,
ticket_bo,TK_DemandeFacturation,pgt_tk_demande_facturation,IDTK_DemandeFacturationDistrib,id_tk_demande_facturation_distrib,bigint,1
ticket_bo,TK_DemandeFacturation,pgt_tk_demande_facturation,IDTK_Liste,id_tk_liste,bigint,
ticket_bo,TK_DemandeFacturation,pgt_tk_demande_facturation,FicFacture,fic_facture,text,
ticket_bo,TK_DemandeFacturation,pgt_tk_demande_facturation,FicPreuveVirement,fic_preuve_virement,text,
ticket_bo,TK_DemandeFacturation,pgt_tk_demande_facturation,ModifDate,modif_date,timestamp,
ticket_bo,TK_DemandeFacturation,pgt_tk_demande_facturation,ModifOp,modif_op,bigint,
ticket_bo,TK_DemandeFacturation,pgt_tk_demande_facturation,DatePaiement,date_paiement,date,
ticket_bo,TK_DemandeFacturation,pgt_tk_demande_facturation,ModifElem,modif_elem,varchar(5),
ticket_bo,TK_DemandeFacturation,pgt_tk_demande_facturation,Montant,montant,"numeric(19,4)",
ticket_bo,TK_DemandeFacturation,pgt_tk_demande_facturation,LibFacture,lib_facture,varchar(50),
ticket_bo,TK_DemandeFacturation,pgt_tk_demande_facturation,Descriptif,descriptif,text,
ticket_bo,TK_DemandeFacturation,pgt_tk_demande_facturation,DateAchat,date_achat,date,
ticket_bo,TK_DemandeFacturation,pgt_tk_demande_facturation,NumCommande,num_commande,varchar(50),
ticket_bo,TK_DemandeFacturationDistrib,pgt_tk_demande_facturation_distrib,IDTK_DemandeFacturationDistrib,id_tk_demande_facturation_distrib,bigint,1
ticket_bo,TK_DemandeFacturationDistrib,pgt_tk_demande_facturation_distrib,IDTK_Liste,id_tk_liste,bigint,
ticket_bo,TK_DemandeFacturationDistrib,pgt_tk_demande_facturation_distrib,FicFacture,fic_facture,text,
ticket_bo,TK_DemandeFacturationDistrib,pgt_tk_demande_facturation_distrib,FicPreuveVirement,fic_preuve_virement,text,
ticket_bo,TK_DemandeFacturationDistrib,pgt_tk_demande_facturation_distrib,IdGérant,id_gerant,bigint,
ticket_bo,TK_DemandeFacturationDistrib,pgt_tk_demande_facturation_distrib,IdSte,id_ste,bigint,
ticket_bo,TK_DemandeFacturationDistrib,pgt_tk_demande_facturation_distrib,Montant,montant,"numeric(19,4)",
ticket_bo,TK_DemandeFacturationDistrib,pgt_tk_demande_facturation_distrib,DateVirement,date_virement,date,
ticket_bo,TK_DemandeFacturationDistrib,pgt_tk_demande_facturation_distrib,ModifDate,modif_date,timestamp,
ticket_bo,TK_DemandeFacturationDistrib,pgt_tk_demande_facturation_distrib,ModifOp,modif_op,bigint,
ticket_bo,TK_DemandeFacturationDistrib,pgt_tk_demande_facturation_distrib,ModifElem,modif_elem,varchar(5),
ticket_bo,TK_DemandeFourniture,pgt_tk_demande_fourniture,IDTK_DemandeFourniture,id_tk_demande_fourniture,bigint,1
ticket_bo,TK_DemandeFourniture,pgt_tk_demande_fourniture,IDTK_Liste,id_tk_liste,bigint,
ticket_bo,TK_DemandeFourniture,pgt_tk_demande_fourniture,Qté,qte,integer,
ticket_bo,TK_DemandeFourniture,pgt_tk_demande_fourniture,dateCrea,date_crea,timestamp,
ticket_bo,TK_DemandeFourniture,pgt_tk_demande_fourniture,OPCrea,op_crea,bigint,
ticket_bo,TK_DemandeFourniture,pgt_tk_demande_fourniture,dateEnvoi,date_envoi,date,
ticket_bo,TK_DemandeFourniture,pgt_tk_demande_fourniture,PrioritéHaute,priorite_haute,boolean,
ticket_bo,TK_DemandeFourniture,pgt_tk_demande_fourniture,NumSuivi,num_suivi,varchar(50),
ticket_bo,TK_DemandeFourniture,pgt_tk_demande_fourniture,ModifDate,modif_date,timestamp,
ticket_bo,TK_DemandeFourniture,pgt_tk_demande_fourniture,ModifELEM,modif_elem,varchar(5),
ticket_bo,TK_DemandeFourniture,pgt_tk_demande_fourniture,ModifOP,modif_op,bigint,
ticket_bo,TK_DemandeFourniture,pgt_tk_demande_fourniture,IDTK_TypeCommande,id_tk_type_commande,bigint,
ticket_bo,TK_DemandeFourniture,pgt_tk_demande_fourniture,adrLivraison,adr_livraison,text,
ticket_bo,TK_DemandeFourniture,pgt_tk_demande_fourniture,IDTK_DemandeFournitureAuto,id_tk_demande_fourniture_auto,bigint,
ticket_bo,TK_DemandeResa,pgt_tk_demande_resa,IDTK_DemandeResaAuto,id_tk_demande_resa_auto,bigint,
ticket_bo,TK_DemandeResa,pgt_tk_demande_resa,IDTK_DemandeResa,id_tk_demande_resa,bigint,1
ticket_bo,TK_DemandeResa,pgt_tk_demande_resa,IDTK_Liste,id_tk_liste,bigint,
ticket_bo,TK_DemandeResa,pgt_tk_demande_resa,IDTK_TypeResaSSFam,id_tk_type_resa_ss_fam,integer,
ticket_bo,TK_DemandeResa,pgt_tk_demande_resa,Ville_Dep,ville_dep,varchar(50),
ticket_bo,TK_DemandeResa,pgt_tk_demande_resa,Ville_Arr,ville_arr,varchar(50),
ticket_bo,TK_DemandeResa,pgt_tk_demande_resa,Jour_Dep,jour_dep,date,
ticket_bo,TK_DemandeResa,pgt_tk_demande_resa,Jour_Arr,jour_arr,date,
ticket_bo,TK_DemandeResa,pgt_tk_demande_resa,Heure_Dep,heure_dep,time,
ticket_bo,TK_DemandeResa,pgt_tk_demande_resa,Heure_Arr,heure_arr,time,
ticket_bo,TK_DemandeResa,pgt_tk_demande_resa,Bénéficiaire,beneficiaire,bigint,
ticket_bo,TK_DemandeResa,pgt_tk_demande_resa,ListeBénéSupp,liste_bene_supp,text,
ticket_bo,TK_DemandeResa,pgt_tk_demande_resa,InfoCplt,info_cplt,text,
ticket_bo,TK_DemandeResa,pgt_tk_demande_resa,PJ,pj,text,
ticket_bo,TK_DemandeResa,pgt_tk_demande_resa,AR,ar,boolean,
ticket_bo,TK_DemandeResa,pgt_tk_demande_resa,JourR_Dep,jour_r_dep,date,
ticket_bo,TK_DemandeResa,pgt_tk_demande_resa,JourR_Arr,jour_r_arr,date,
ticket_bo,TK_DemandeResa,pgt_tk_demande_resa,HeureR_Dep,heure_r_dep,time,
ticket_bo,TK_DemandeResa,pgt_tk_demande_resa,HeureR_Arr,heure_r_arr,time,
ticket_bo,TK_DemandeResa,pgt_tk_demande_resa,ModifDate,modif_date,timestamp,
ticket_bo,TK_DemandeResa,pgt_tk_demande_resa,ModifOP,modif_op,bigint,
ticket_bo,TK_DemandeResa,pgt_tk_demande_resa,ModifELEM,modif_elem,varchar(5),
ticket_bo,TK_DemandeSOS_BO,pgt_tk_demande_sos_bo,IDTK_DemandeSOS_BOAuto,id_tk_demande_sos_bo_auto,bigint,
ticket_bo,TK_DemandeSOS_BO,pgt_tk_demande_sos_bo,IDTK_DemandeSOS_BO,id_tk_demande_sos_bo,bigint,1
ticket_bo,TK_DemandeSOS_BO,pgt_tk_demande_sos_bo,IDTK_Liste,id_tk_liste,bigint,
ticket_bo,TK_DemandeSOS_BO,pgt_tk_demande_sos_bo,Bénéficiaire,beneficiaire,bigint,
ticket_bo,TK_DemandeSOS_BO,pgt_tk_demande_sos_bo,IDTK_TypeSOS_BO,id_tk_type_sos_bo,bigint,
ticket_bo,TK_DemandeSOS_BO,pgt_tk_demande_sos_bo,Ref_A_contrôler,ref_a_controler,varchar(50),
ticket_bo,TK_DemandeSOS_BO,pgt_tk_demande_sos_bo,InfoCplt,info_cplt,text,
ticket_bo,TK_DemandeSOS_BO,pgt_tk_demande_sos_bo,ModifOP,modif_op,bigint,
ticket_bo,TK_DemandeSOS_BO,pgt_tk_demande_sos_bo,ModifDate,modif_date,timestamp,
ticket_bo,TK_DemandeSOS_BO,pgt_tk_demande_sos_bo,ModifELEM,modif_elem,varchar(5),
ticket_bo,TK_DPAE_DocDemat_Distrib,pgt_tk_dpae_doc_demat_distrib,IDTK_DPAE_DocDemat_DistribAuto,id_tk_dpae_doc_demat_distrib_auto,bigint,
ticket_bo,TK_DPAE_DocDemat_Distrib,pgt_tk_dpae_doc_demat_distrib,IDTK_DPAE_DocDemat_Distrib,id_tk_dpae_doc_demat_distrib,bigint,1
ticket_bo,TK_DPAE_DocDemat_Distrib,pgt_tk_dpae_doc_demat_distrib,IDTK_Liste,id_tk_liste,bigint,
ticket_bo,TK_DPAE_DocDemat_Distrib,pgt_tk_dpae_doc_demat_distrib,TypeDoc,type_doc,varchar(10),
ticket_bo,TK_DPAE_DocDemat_Distrib,pgt_tk_dpae_doc_demat_distrib,IDdocRH,id_doc_rh,bigint,
ticket_bo,TK_DPAE_DocDemat_Distrib,pgt_tk_dpae_doc_demat_distrib,DateSignature,date_signature,date,
ticket_bo,TK_DPAE_DocDemat_Distrib,pgt_tk_dpae_doc_demat_distrib,NumSemaine,num_semaine,smallint,
ticket_bo,TK_DPAE_DocDemat_Distrib,pgt_tk_dpae_doc_demat_distrib,nbMasqueTissu,nb_masque_tissu,integer,
ticket_bo,TK_DPAE_DocDemat_Distrib,pgt_tk_dpae_doc_demat_distrib,nbMasqueJetable,nb_masque_jetable,integer,
ticket_bo,TK_DPAE_DocDemat_Distrib,pgt_tk_dpae_doc_demat_distrib,nbVisiere,nb_visiere,integer,
ticket_bo,TK_DPAE_DocDemat_Distrib,pgt_tk_dpae_doc_demat_distrib,nbGelHydro,nb_gel_hydro,integer,
ticket_bo,TK_DPAE_DocDemat_Distrib,pgt_tk_dpae_doc_demat_distrib,nbLingettes,nb_lingettes,integer,
ticket_bo,TK_DPAE_DocDemat_Distrib,pgt_tk_dpae_doc_demat_distrib,PHOTO,photo,bytea,
ticket_bo,TK_DPAE_DocDemat_Distrib,pgt_tk_dpae_doc_demat_distrib,Signature,signature,bytea,
ticket_bo,TK_DPAE_DocDemat_Distrib,pgt_tk_dpae_doc_demat_distrib,luApp,lu_app,bytea,
ticket_bo,TK_DPAE_DocDemat_Distrib,pgt_tk_dpae_doc_demat_distrib,IdSte,id_ste,bigint,
ticket_bo,TK_DPAE_DocDemat_Distrib,pgt_tk_dpae_doc_demat_distrib,CMU,cmu,boolean,
ticket_bo,TK_DPAE_DocDemat_Distrib,pgt_tk_dpae_doc_demat_distrib,MUTUELLE,mutuelle,boolean,
ticket_bo,TK_DPAE_DocDemat_Distrib,pgt_tk_dpae_doc_demat_distrib,NomMutuelle,nom_mutuelle,text,
ticket_bo,TK_DPAE_DocDemat_Distrib,pgt_tk_dpae_doc_demat_distrib,DateFinMutuelle,date_fin_mutuelle,date,
ticket_bo,TK_DPAE_DocDemat_Distrib,pgt_tk_dpae_doc_demat_distrib,Contenu,contenu,bytea,
ticket_bo,TK_DPAE_DocDemat_Distrib,pgt_tk_dpae_doc_demat_distrib,ModifOP,modif_op,bigint,
ticket_bo,TK_DPAE_DocDemat_Distrib,pgt_tk_dpae_doc_demat_distrib,ModifDate,modif_date,timestamp,
ticket_bo,TK_DPAE_DocDemat_Distrib,pgt_tk_dpae_doc_demat_distrib,ModifELEM,modif_elem,varchar(5),
ticket_bo,TK_RetourRdvTechFIBRE,pgt_tk_retour_rdv_tech_fibre,IDTK_RetourRdvTechFIBRE,id_tk_retour_rdv_tech_fibre,bigint,1
ticket_bo,TK_RetourRdvTechFIBRE,pgt_tk_retour_rdv_tech_fibre,IDTK_Liste,id_tk_liste,bigint,
ticket_bo,TK_RetourRdvTechFIBRE,pgt_tk_retour_rdv_tech_fibre,IDcontrat,id_contrat,bigint,
ticket_bo,TK_RetourRdvTechFIBRE,pgt_tk_retour_rdv_tech_fibre,NumBS,num_bs,varchar(50),
ticket_bo,TK_RetourRdvTechFIBRE,pgt_tk_retour_rdv_tech_fibre,IdFIBRE_StatutRDV,id_fibre_statut_rdv,bigint,
ticket_bo,TK_RetourRdvTechFIBRE,pgt_tk_retour_rdv_tech_fibre,InfoCplt,info_cplt,text,
ticket_bo,TK_RetourRdvTechFIBRE,pgt_tk_retour_rdv_tech_fibre,ModifDate,modif_date,timestamp,
ticket_bo,TK_RetourRdvTechFIBRE,pgt_tk_retour_rdv_tech_fibre,ModifOP,modif_op,bigint,
ticket_bo,TK_RetourRdvTechFIBRE,pgt_tk_retour_rdv_tech_fibre,ModifELEM,modif_elem,varchar(5),
ticket_bo,TK_RetourRdvTechFIBRE,pgt_tk_retour_rdv_tech_fibre,IDTK_RetourRdvTechFIBREAuto,id_tk_retour_rdv_tech_fibre_auto,bigint,
ticket_bo,TK_TypeCommande,pgt_tk_type_commande,IDTK_TypeCommandeAuto,id_tk_type_commande_auto,bigint,
ticket_bo,TK_TypeCommande,pgt_tk_type_commande,IDTK_TypeCommande,id_tk_type_commande,bigint,1
ticket_bo,TK_TypeCommande,pgt_tk_type_commande,LibTypeBS,lib_type_bs,varchar(50),
ticket_bo,TK_TypeCommande,pgt_tk_type_commande,ModifDate,modif_date,timestamp,
ticket_bo,TK_TypeCommande,pgt_tk_type_commande,Desactiver,desactiver,boolean,
ticket_bo,TK_TypeCommande,pgt_tk_type_commande,ModifOP,modif_op,bigint,
ticket_bo,TK_TypeCommande,pgt_tk_type_commande,ModifELEM,modif_elem,varchar(5),
ticket_bo,TK_TypeResa,pgt_tk_type_resa,IDTK_TypeResaAuto,id_tk_type_resa_auto,bigint,
ticket_bo,TK_TypeResa,pgt_tk_type_resa,IDTK_TypeResa,id_tk_type_resa,integer,1
ticket_bo,TK_TypeResa,pgt_tk_type_resa,Lib_TypeResa,lib_type_resa,varchar(50),
ticket_bo,TK_TypeResa,pgt_tk_type_resa,ModifDate,modif_date,timestamp,
ticket_bo,TK_TypeResa,pgt_tk_type_resa,ModifOP,modif_op,bigint,
ticket_bo,TK_TypeResa,pgt_tk_type_resa,ModifELEM,modif_elem,varchar(5),
ticket_bo,TK_TypeResaSSFam,pgt_tk_type_resa_ss_fam,IDTK_TypeResaSSFam,id_tk_type_resa_ss_fam,integer,1
ticket_bo,TK_TypeResaSSFam,pgt_tk_type_resa_ss_fam,Lib_TypeResaSSFam,lib_type_resa_ss_fam,varchar(50),
ticket_bo,TK_TypeResaSSFam,pgt_tk_type_resa_ss_fam,ModifDate,modif_date,timestamp,
ticket_bo,TK_TypeResaSSFam,pgt_tk_type_resa_ss_fam,ModifOP,modif_op,bigint,
ticket_bo,TK_TypeResaSSFam,pgt_tk_type_resa_ss_fam,ModifELEM,modif_elem,varchar(5),
ticket_bo,TK_TypeResaSSFam,pgt_tk_type_resa_ss_fam,IDTK_TypeResa,id_tk_type_resa,integer,
ticket_bo,TK_TypeResaSSFam,pgt_tk_type_resa_ss_fam,LOGO,logo,bytea,
ticket_bo,TK_TypeResaSSFam,pgt_tk_type_resa_ss_fam,IDTK_TypeResaSSFamAuto,id_tk_type_resa_ss_fam_auto,bigint,
ticket_bo,TK_TypeSOS_BO,pgt_tk_type_sos_bo,IDTK_TypeSOS_BO,id_tk_type_sos_bo,bigint,1
ticket_bo,TK_TypeSOS_BO,pgt_tk_type_sos_bo,Lib_TypeSos,lib_type_sos,varchar(50),
ticket_bo,TK_TypeSOS_BO,pgt_tk_type_sos_bo,ModifOP,modif_op,bigint,
ticket_bo,TK_TypeSOS_BO,pgt_tk_type_sos_bo,ModifDate,modif_date,timestamp,
ticket_bo,TK_TypeSOS_BO,pgt_tk_type_sos_bo,ModifELEM,modif_elem,varchar(5),
ticket_bo,TK_TypeSOS_BO,pgt_tk_type_sos_bo,IDTK_TypeSOS_BOAuto,id_tk_type_sos_bo_auto,bigint,
ticket_dpae,TK_DemandeDPAE,pgt_tk_demande_dpae,IDTK_DemandeDPAE,id_tk_demande_dpae,bigint,1
ticket_dpae,TK_DemandeDPAE,pgt_tk_demande_dpae,IDTK_Liste,id_tk_liste,bigint,
ticket_dpae,TK_DemandeDPAE,pgt_tk_demande_dpae,Civilité,civilite,smallint,
ticket_dpae,TK_DemandeDPAE,pgt_tk_demande_dpae,OPCrea,op_crea,bigint,
ticket_dpae,TK_DemandeDPAE,pgt_tk_demande_dpae,dateCrea,date_crea,timestamp,
ticket_dpae,TK_DemandeDPAE,pgt_tk_demande_dpae,idorganigramme,idorganigramme,bigint,
ticket_dpae,TK_DemandeDPAE,pgt_tk_demande_dpae,NOM,nom,text,
ticket_dpae,TK_DemandeDPAE,pgt_tk_demande_dpae,NOM_MARITAL,nom_marital,text,
ticket_dpae,TK_DemandeDPAE,pgt_tk_demande_dpae,PRENOM,prenom,text,
ticket_dpae,TK_DemandeDPAE,pgt_tk_demande_dpae,NUMSS,num_ss,text,
ticket_dpae,TK_DemandeDPAE,pgt_tk_demande_dpae,DNAISS,dnaiss,date,
ticket_dpae,TK_DemandeDPAE,pgt_tk_demande_dpae,CPAM,cpam,text,
ticket_dpae,TK_DemandeDPAE,pgt_tk_demande_dpae,LNAISS,lnaiss,text,
ticket_dpae,TK_DemandeDPAE,pgt_tk_demande_dpae,DEPNAISS,dep_naiss,integer,
ticket_dpae,TK_DemandeDPAE,pgt_tk_demande_dpae,NUMCIN,num_cin,text,
ticket_dpae,TK_DemandeDPAE,pgt_tk_demande_dpae,Coopté,coopte,boolean,
ticket_dpae,TK_DemandeDPAE,pgt_tk_demande_dpae,Coopteur,coopteur,bigint,
ticket_dpae,TK_DemandeDPAE,pgt_tk_demande_dpae,ADRESSE1,adresse1,text,
ticket_dpae,TK_DemandeDPAE,pgt_tk_demande_dpae,VILLE,ville,text,
ticket_dpae,TK_DemandeDPAE,pgt_tk_demande_dpae,Cp,cp,varchar(5),
ticket_dpae,TK_DemandeDPAE,pgt_tk_demande_dpae,GSM,gsm,text,
ticket_dpae,TK_DemandeDPAE,pgt_tk_demande_dpae,MAIL,mail,text,
ticket_dpae,TK_DemandeDPAE,pgt_tk_demande_dpae,URGNOM,urg_nom,text,
ticket_dpae,TK_DemandeDPAE,pgt_tk_demande_dpae,URGLIEN,urg_lien,text,
ticket_dpae,TK_DemandeDPAE,pgt_tk_demande_dpae,URGTEL,urg_tel,text,
ticket_dpae,TK_DemandeDPAE,pgt_tk_demande_dpae,DateDébut,date_debut,date,
ticket_dpae,TK_DemandeDPAE,pgt_tk_demande_dpae,MUTUELLE,mutuelle,boolean,
ticket_dpae,TK_DemandeDPAE,pgt_tk_demande_dpae,MUTDATE,mut_date,date,
ticket_dpae,TK_DemandeDPAE,pgt_tk_demande_dpae,ModifDate,modif_date,timestamp,
ticket_dpae,TK_DemandeDPAE,pgt_tk_demande_dpae,ModifELEM,modif_elem,varchar(5),
ticket_dpae,TK_DemandeDPAE,pgt_tk_demande_dpae,ModifOP,modif_op,bigint,
ticket_dpae,TK_DemandeDPAE,pgt_tk_demande_dpae,TravailleurHandi,travailleur_handi,boolean,
ticket_dpae,TK_DemandeDPAE,pgt_tk_demande_dpae,SituationFam,situation_fam,smallint,
ticket_dpae,TK_DemandeDPAE,pgt_tk_demande_dpae,AvecEnfant,avec_enfant,boolean,
ticket_dpae,TK_DemandeDPAE,pgt_tk_demande_dpae,NbEnfants,nb_enfants,smallint,
ticket_dpae,TK_DemandeDPAE,pgt_tk_demande_dpae,IDTK_DemandeDPAEAuto,id_tk_demande_dpae_auto,bigint,
ticket_dpae,TK_DemandeDPAE,pgt_tk_demande_dpae,JOdirecte,j_odirecte,boolean,
ticket_dpae,TK_DemandeDPAE,pgt_tk_demande_dpae,JOCoopteur,jo_coopteur,bigint,
ticket_dpae,TK_DemandeDPAE,pgt_tk_demande_dpae,NATIONALITE,nationalite,text,
ticket_dpae,TK_DemandeDPAEPhoto,pgt_tk_demande_dpae_photo,IDTK_DemandeDPAE,id_tk_demande_dpae,bigint,
ticket_dpae,TK_DemandeDPAEPhoto,pgt_tk_demande_dpae_photo,OPCrea,op_crea,bigint,
ticket_dpae,TK_DemandeDPAEPhoto,pgt_tk_demande_dpae_photo,dateCrea,date_crea,timestamp,
ticket_dpae,TK_DemandeDPAEPhoto,pgt_tk_demande_dpae_photo,NOM,nom,text,
ticket_dpae,TK_DemandeDPAEPhoto,pgt_tk_demande_dpae_photo,ModifDate,modif_date,timestamp,
ticket_dpae,TK_DemandeDPAEPhoto,pgt_tk_demande_dpae_photo,ModifELEM,modif_elem,varchar(5),
ticket_dpae,TK_DemandeDPAEPhoto,pgt_tk_demande_dpae_photo,ModifOP,modif_op,bigint,
ticket_dpae,TK_DemandeDPAEPhoto,pgt_tk_demande_dpae_photo,IDTK_DemandeDPAEPhoto,id_tk_demande_dpae_photo,bigint,1
ticket_dpae,TK_DemandeDPAEPhoto,pgt_tk_demande_dpae_photo,PHOTO,photo,bytea,
ticket_dpae,TK_DemandeDPAEPhoto,pgt_tk_demande_dpae_photo,NomFichier,nom_fichier,varchar(50),
ticket_dpae,TK_DemandeDPAEPhoto,pgt_tk_demande_dpae_photo,DocPDF,doc_pdf,bytea,
ticket_dpae,TK_DemandeDPAEPhoto,pgt_tk_demande_dpae_photo,IDTK_DemandeDPAEPhotoAuto,id_tk_demande_dpae_photo_auto,bigint,
ticket_dpae,TK_DemandeDPAEPhoto,pgt_tk_demande_dpae_photo,IDTK_Liste,id_tk_liste,bigint,
ticket_dpae,TK_DemandeDPAEPhoto,pgt_tk_demande_dpae_photo,IDTK_TypePhotoDPAE,id_tk_type_photo_dpae,bigint,
ticket_dpae,TK_DemandeDPAEPhoto_Temp,pgt_tk_demande_dpae_photo_temp,IDTK_DemandeDPAEPhoto_Temp,id_tk_demande_dpae_photo_temp,bigint,1
ticket_dpae,TK_DemandeDPAEPhoto_Temp,pgt_tk_demande_dpae_photo_temp,IDTK_TypePhotoDPAE,id_tk_type_photo_dpae,bigint,
ticket_dpae,TK_DemandeDPAEPhoto_Temp,pgt_tk_demande_dpae_photo_temp,IDTK_Liste,id_tk_liste,bigint,
ticket_dpae,TK_DemandeDPAEPhoto_Temp,pgt_tk_demande_dpae_photo_temp,Fichier,fichier,text,
ticket_dpae,TK_DemandeDPAEPhoto_Temp,pgt_tk_demande_dpae_photo_temp,ModifDate,modif_date,timestamp,
ticket_dpae,TK_DemandeDPAEPhoto_Temp,pgt_tk_demande_dpae_photo_temp,ModifELEM,modif_elem,varchar(5),
ticket_dpae,TK_DemandeDPAEPhoto_Temp,pgt_tk_demande_dpae_photo_temp,ModifOP,modif_op,bigint,
ticket_dpae,TK_DPAE_DocDemat,pgt_tk_dpae_doc_demat,IDTK_Liste,id_tk_liste,bigint,
ticket_dpae,TK_DPAE_DocDemat,pgt_tk_dpae_doc_demat,IDTK_DPAE_DocDemat,id_tk_dpae_doc_demat,bigint,1
ticket_dpae,TK_DPAE_DocDemat,pgt_tk_dpae_doc_demat,DateSignature,date_signature,date,
ticket_dpae,TK_DPAE_DocDemat,pgt_tk_dpae_doc_demat,NumSemaine,num_semaine,smallint,
ticket_dpae,TK_DPAE_DocDemat,pgt_tk_dpae_doc_demat,nbMasqueTissu,nb_masque_tissu,integer,
ticket_dpae,TK_DPAE_DocDemat,pgt_tk_dpae_doc_demat,nbMasqueJetable,nb_masque_jetable,integer,
ticket_dpae,TK_DPAE_DocDemat,pgt_tk_dpae_doc_demat,nbVisiere,nb_visiere,integer,
ticket_dpae,TK_DPAE_DocDemat,pgt_tk_dpae_doc_demat,nbGelHydro,nb_gel_hydro,integer,
ticket_dpae,TK_DPAE_DocDemat,pgt_tk_dpae_doc_demat,nbLingettes,nb_lingettes,integer,
ticket_dpae,TK_DPAE_DocDemat,pgt_tk_dpae_doc_demat,PHOTO,photo,bytea,
ticket_dpae,TK_DPAE_DocDemat,pgt_tk_dpae_doc_demat,Signature,signature,bytea,
ticket_dpae,TK_DPAE_DocDemat,pgt_tk_dpae_doc_demat,luApp,lu_app,bytea,
ticket_dpae,TK_DPAE_DocDemat,pgt_tk_dpae_doc_demat,ModifDate,modif_date,timestamp,
ticket_dpae,TK_DPAE_DocDemat,pgt_tk_dpae_doc_demat,ModifOP,modif_op,bigint,
ticket_dpae,TK_DPAE_DocDemat,pgt_tk_dpae_doc_demat,ModifELEM,modif_elem,varchar(5),
ticket_dpae,TK_DPAE_DocDemat,pgt_tk_dpae_doc_demat,IdSte,id_ste,bigint,
ticket_dpae,TK_DPAE_DocDemat,pgt_tk_dpae_doc_demat,TypeDoc,type_doc,varchar(10),
ticket_dpae,TK_DPAE_DocDemat,pgt_tk_dpae_doc_demat,IDdocRH,id_doc_rh,bigint,
ticket_dpae,TK_DPAE_DocDemat,pgt_tk_dpae_doc_demat,CMU,cmu,boolean,
ticket_dpae,TK_DPAE_DocDemat,pgt_tk_dpae_doc_demat,MUTUELLE,mutuelle,boolean,
ticket_dpae,TK_DPAE_DocDemat,pgt_tk_dpae_doc_demat,NomMutuelle,nom_mutuelle,text,
ticket_dpae,TK_DPAE_DocDemat,pgt_tk_dpae_doc_demat,DateFinMutuelle,date_fin_mutuelle,date,
ticket_dpae,TK_DPAE_DocDemat,pgt_tk_dpae_doc_demat,IDTK_DPAE_DocDematAuto,id_tk_dpae_doc_demat_auto,bigint,
ticket_dpae,TK_DPAE_DocDemat,pgt_tk_dpae_doc_demat,Contenu,contenu,bytea,
ticket_dpae,TK_TypePhotoDPAE,pgt_tk_type_photo_dpae,IDTK_TypePhotoDPAE,id_tk_type_photo_dpae,bigint,1
ticket_dpae,TK_TypePhotoDPAE,pgt_tk_type_photo_dpae,LibTypeDoc,lib_type_doc,varchar(50),
ticket_dpae,TK_TypePhotoDPAE,pgt_tk_type_photo_dpae,ModifDate,modif_date,timestamp,
ticket_dpae,TK_TypePhotoDPAE,pgt_tk_type_photo_dpae,ModifOP,modif_op,bigint,
ticket_dpae,TK_TypePhotoDPAE,pgt_tk_type_photo_dpae,ModifELEM,modif_elem,varchar(5),
ticket_dpae,TK_TypePhotoDPAE,pgt_tk_type_photo_dpae,Desactiver,desactiver,boolean,
ticket_dpae,TK_TypePhotoDPAE,pgt_tk_type_photo_dpae,nbPage,nb_page,smallint,
ticket_dpae,TK_TypePhotoDPAE,pgt_tk_type_photo_dpae,CodeTypeDoc,code_type_doc,varchar(50),
ticket_dpae,TK_TypePhotoDPAE,pgt_tk_type_photo_dpae,ImpEnDuo,imp_en_duo,boolean,
ticket_dpae,TK_TypePhotoDPAE,pgt_tk_type_photo_dpae,IDTK_TypePhotoDPAEAuto,id_tk_type_photo_dpae_auto,bigint,
ticket_rh,TK_CdeExoCash,pgt_tk_cde_exo_cash,IDTK_CdeExoCashAuto,id_tk_cde_exo_cash_auto,bigint,1
ticket_rh,TK_CdeExoCash,pgt_tk_cde_exo_cash,IDTK_Liste,id_tk_liste,bigint,
ticket_rh,TK_CdeExoCash,pgt_tk_cde_exo_cash,IDTK_CdeExoCash,id_tk_cde_exo_cash,bigint,
ticket_rh,TK_CdeExoCash,pgt_tk_cde_exo_cash,IDSalarie,id_salarie,bigint,
ticket_rh,TK_CdeExoCash,pgt_tk_cde_exo_cash,DateCommande,date_commande,timestamp,
ticket_rh,TK_CdeExoCash,pgt_tk_cde_exo_cash,ModifDate,modif_date,timestamp,
ticket_rh,TK_CdeExoCash,pgt_tk_cde_exo_cash,ModifOp,modif_op,bigint,
ticket_rh,TK_CdeExoCash,pgt_tk_cde_exo_cash,ModifElem,modif_elem,varchar(5),
ticket_rh,TK_CdeExoCash,pgt_tk_cde_exo_cash,CommandeValidée,commande_validee,boolean,
ticket_rh,TK_CdeExoCash,pgt_tk_cde_exo_cash,DateValidation,date_validation,timestamp,
